統編,公司名稱,公司地址,ADDR_X,ADDR_Y
28676378,柏登生醫股份有限公司,114臺北市內湖區內湖路1段322號5樓,307488.801,2774940.974
28676383,聯達資訊股份有限公司,114臺北市內湖區港墘路221巷41號9樓,308012.817,2774020.986
28677003,大地出版社有限公司,114臺北市內湖區瑞光路358巷38弄36號4樓之2,307796.479,2774311.722
28677931,創築建設有限公司,114臺北市內湖區瑞光路358巷38弄36號10樓,307796.479,2774311.722
28678381,寶亞開發投資股份有限公司,114臺北市內湖區民權東路6段15巷23號2樓之1,308374.298,2773486.132
28678679,開創水資源科技股份有限公司,114臺北市內湖區陽光街321巷56號4樓之2,308299.15,2773836.044
28678734,冠如投資股份有限公司,114臺北市內湖區瑞湖街58號12樓之1,308054.881,2774122.884
28679369,玉清資訊有限公司,114臺北市內湖區瑞光路26巷20弄25號4樓,308717.835,2773637.401
28679430,艾爾塔創意行銷有限公司,114臺北市內湖區瑞湖街178巷19號2樓,308070.966,2773751.086
28679847,普羅健康管理股份有限公司,114臺北市內湖區瑞光路188巷43號8樓,308166.058,2774100.521
28680112,傑邁創意股份有限公司,114臺北市內湖區瑞光路607號4樓,307180.288,2774778.7
43889580,天崴資產管理股份有限公司,114臺北市內湖區瑞光路513巷22弄9號1樓,307393.25,2774758.478
43889723,帝勝生技股份有限公司,114臺北市內湖區瑞光路408號10樓之5,307551.901,2774550.34
43901661,億源投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
43902113,保瀚數位行銷有限公司,114臺北市內湖區瑞光路588號5樓,307102.446,2774784.585
43903696,展捷網通股份有限公司,114臺北市內湖區瑞光路76巷45號,308584.269,2773712.412
43907216,誠新資訊科技股份有限公司,114臺北市內湖區瑞光路66巷46號3樓,308573.88,2773636.101
43909072,彥滔數位設計有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
43909397,派銳數位科技有限公司,114臺北市內湖區內湖路1段246號8樓,307124.434,2774982.04
43909798,柏客數位有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307407.764,2774751.446
43909973,天天天藍生活事業股份有限公司,114臺北市內湖區內湖路1段120巷15弄8號4樓,306805.184,2774954.767
43925657,新升股份有限公司,114臺北市內湖區內湖路1段120巷17號8樓,306739.506,2774997.221
43940361,銓安生物科技股份有限公司,114臺北市內湖區舊宗路2段97號2樓,308021.655,2773448.74
43940593,台灣那智不二越股份有限公司,114臺北市內湖區民權東路6段15巷23號2樓,308374.298,2773486.132
43940637,寶利旺達國際有限公司,114臺北市內湖區洲子街181號4樓,307244.531,2774922.986
43940643,享信企業有限公司,114臺北市內湖區瑞光路578號7樓,307151.454,2774760.372
43940854,天莉國際有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之3,307407.764,2774751.446
43941328,中租電力科技股份有限公司,114臺北市內湖區瑞光路362號8樓,307737.173,2774459.756
43941376,富慶投資股份有限公司,114臺北市內湖區堤頂大道2段501號4樓,306658.545,2775090.696
43941489,雅太宇宙事業有限公司,114臺北市內湖區內湖路1段120巷13號,306763.356,2775027.483
43941621,屋尼有限公司,114臺北市內湖區內湖路1段314號6樓,307426.095,2774907.769
43941782,丞暘資訊有限公司,114臺北市內湖區基湖路35巷49號3樓,307146.342,2774693.803
43942001,智心資源整合有限公司,114臺北市內湖區內湖路1段516號6樓,307899.071,2774798.995
43942902,食采國際餐飲股份有限公司,114臺北市內湖區洲子街78號,307682.374,2774709.79
43943000,研序室內裝修設計工程有限公司,114臺北市內湖區洲子街48號5樓,307833.167,2774655.058
43943374,諵有限公司,114臺北市內湖區內湖路1段306號7樓之1,307414.585,2774952.484
43943698,優納比科技股份有限公司,114臺北市內湖區瑞光路618號10樓,307038.485,2774816.023
43944866,共好食品股份有限公司,114臺北市內湖區瑞光路26巷36弄2號2樓、2之1號2樓,308736.571,2773545.047
43946999,金昌投資股份有限公司,114臺北市內湖區瑞光路358巷30弄10號5樓,307774.901,2774336.997
44420509,八航實業股份有限公司,114臺北市內湖區洲子街61號,307796.053,2774702.291
45001010,樂雲智能有限公司,114臺北市內湖區瑞光路168號5樓之2,308374.664,2774088.887
45002382,岳億有限公司,114臺北市內湖區瑞光路258巷51號,307971.162,2774183.963
45004115,博德勒斯科技金屬有限公司,114臺北市內湖區瑞光路76巷69號2樓,308510.718,2773650.007
45008983,優納比網路股份有限公司,114臺北市內湖區內湖路1段136號7樓,306892.453,2775062.725
45011495,捷智投資有限公司,114臺北市內湖區內湖路1段120巷13號7樓,306763.356,2775027.483
52865125,狂點軟體開發股份有限公司,114臺北市內湖區洲子街12號3樓,308008.606,2774564.907
52866519,星創實業股份有限公司,114臺北市內湖區瑞光路76巷41號6樓,308607.357,2773687.166
52866779,台灣圓士商拓股份有限公司,114臺北市內湖區內湖路1段66號10樓,306720.973,2775162.599
52867518,笙顥資訊服務有限公司,114臺北市內湖區洲子街181號3樓,307244.531,2774922.986
52867910,好地投資股份有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
52869467,大丰文創有限公司,114臺北市內湖區堤頂大道2段179號9樓,307512.203,2774462.907
52869678,摩飛世股份有限公司,114臺北市內湖區陽光街321巷12號4樓,308364.508,2773959.169
52872569,新世紀網路國際有限公司,114臺北市內湖區堤頂大道2段15號8樓,307698.624,2774272.346
52873384,沐牧有限公司,114臺北市內湖區陽光街345巷3號,308337.204,2773950.494
52873737,京航國際有限公司,114臺北市內湖區瑞光路76巷67號3樓,308517.333,2773654.239
52875257,大好娛樂製作股份有限公司,114臺北市內湖區洲子街105號5樓,307457.174,2774855.184
52884657,滿溢多媒體有限公司,114臺北市內湖區瑞光路513巷22弄7號,307399.985,2774755.215
52885213,福瑞斯整合行銷有限公司,114臺北市內湖區瑞光路417號4樓,307642.967,2774600.795
52885699,創順科技有限公司,114臺北市內湖區瑞光路266號6樓、268號6樓,308067.378,2774286.618
52889040,御璽投資股份有限公司,114臺北市內湖區洲子街80號2樓,307670.095,2774689.682
52890320,樂狗貿易有限公司,114臺北市內湖區堤頂大道2段301號10樓之1,306984.949,2774624.575
52890519,格局數位有限公司,114臺北市內湖區洲子街183號2樓,307221.248,2774925.634
52892262,芯睿電子有限公司,114臺北市內湖區瑞光路437號8樓,307610.08,2774572.59
52896703,新世通微電子有限公司,114臺北市內湖區瑞湖街197號4樓,308173.746,2773412.518
52896957,泰閣築有限公司,114臺北市內湖區洲子街12號3樓,308008.606,2774564.907
52903465,朋柏創益有限公司,114臺北市內湖區民權東路6段16之1號2樓,308257.317,2773231.283
52904372,新玉川廣告有限公司,114臺北市內湖區瑞光路6之1號5樓,308857.533,2773590.053
52917480,妮渥國際展覽有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
52922580,錢龍堡軟體開發股份有限公司,114臺北市內湖區港墘路221巷41號6樓之1,308012.817,2774020.986
52922694,大量山國際工程股份有限公司,114臺北市內湖區港墘路221巷41號6樓之1,308012.817,2774020.986
52928389,帝群網路科技有限公司,114臺北市內湖區瑞光路206號3樓,308147.874,2774220.819
52932530,亞渥國際有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之3,307407.764,2774751.446
52934220,貓狗甜心數位科技有限公司,114臺北市內湖區陽光街321巷26號8樓之9,308371.606,2773917.507
52934256,瑞虹有限公司,114臺北市內湖區洲子街102號2樓,307554.604,2774767.627
52934805,龜谷技研股份有限公司,114臺北市內湖區瑞光路607號4樓,307180.288,2774778.7
52941876,新展國際投資股份有限公司,114臺北市內湖區基湖路32號2樓,306976.841,2774849.167
52942679,尚興國際投資股份有限公司,114臺北市內湖區洲子街79號7樓,307648.437,2774778.146
52942832,華碼數位科技有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
52943109,捷森堡實業有限公司,114臺北市內湖區民權東路6段15巷27號,308347.31,2773523.703
52943369,智唯股份有限公司,114臺北市內湖區洲子街183號2樓,307221.248,2774925.634
53000633,台聚光電股份有限公司,114臺北市內湖區基湖路37號12樓,306982.823,2774709.017
54188234,萌碩企業經營顧問有限公司,114臺北市內湖區內湖路1段120巷18號1樓,306747.889,2775043.442
54231268,永周有限公司,114臺北市內湖區堤頂大道2段295號9樓,307020.509,2774611.978
54239965,拾柒實業有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
54249859,閻羽事業有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
54251658,雨潔綠能股份有限公司,114臺北市內湖區瑞光路550號8樓,307209.086,2774726.113
54261065,荷仕有限公司,114臺北市內湖區瑞光路607號4樓,307180.288,2774778.7
54264302,夏詮室內裝修有限公司,114臺北市內湖區堤頂大道2段283號2樓,307063.775,2774597.945
54270825,人因設計所股份有限公司,114臺北市內湖區瑞湖街111號,308153.502,2773859.495
54276187,創室計金屬有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
54280990,答客國際有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之3,307407.764,2774751.446
54282081,宏洋資產管理股份有限公司,114臺北市內湖區洲子街181號2樓,307244.531,2774922.986
54292829,兆優有限公司,114臺北市內湖區港墘路200號3樓之1,307941.335,2774316.023
54309531,臺灣發展軟體科技股份有限公司,114臺北市內湖區瑞光路408號12樓之2,307551.901,2774550.34
54316765,天創行國際有限公司,114臺北市內湖區內湖路1段250號12樓,307168.544,2774975.64
54316857,蟻力股份有限公司,114臺北市內湖區瑞湖街111號,308153.502,2773859.495
54320037,佳濱投資股份有限公司,114臺北市內湖區堤頂大道2段501號,306658.545,2775090.696
54320212,永旭房屋有限公司,114臺北市內湖區洲子街100號10樓,307563.536,2774763.576
54321768,敦福開發股份有限公司,114臺北市內湖區瑞湖街178巷21號4樓,308064.558,2773752.488
54322936,中塑海運股份有限公司,114臺北市內湖區港墘路200號5樓,307941.335,2774316.023
54323359,振海資通股份有限公司,114臺北市內湖區瑞光路188巷52號7樓,308180.454,2774046.34
54323647,穿越營銷策劃有限公司,114臺北市內湖區內湖路1段250號12樓,307168.544,2774975.64
54323885,辰展管理顧問有限公司,114臺北市內湖區瑞湖街178巷25號4樓,308051.384,2773755.369
54326362,和悅國際旅行社股份有限公司,114臺北市內湖區洲子街75號3樓,307665.465,2774770.735
54326588,和合佰納媒體事業股份有限公司,114臺北市內湖區港墘路221巷33號6樓,307973.24,2774082.074
54327003,茂仲科技有限公司,114臺北市內湖區堤頂大道2段285號9樓,307049.212,2774599.006
54327242,嘉貽投資股份有限公司,114臺北市內湖區瑞光路513巷22弄5號2樓之4,307407.764,2774751.446
54328468,玩色創意國際有限公司,114臺北市內湖區瑞湖街178巷17號5樓,308077.143,2773749.735
54328853,于文股份有限公司,114臺北市內湖區瑞光路358巷38弄36號5樓之1,307796.479,2774311.722
54329213,瑞熙有限公司,114臺北市內湖區洲子街150號7樓,307271.9,2774892.806
54329564,寶聚國際有限公司,114臺北市內湖區洲子街79之1號5樓,307656.229,2774792.754
54330289,發聲現場股份有限公司,114臺北市內湖區洲子街65號(1樓),307795.431,2774751.806
54330751,思特材料股份有限公司,114臺北市內湖區瑞光路188巷45號3樓,308162.124,2774098.702
54330963,賽恩倍吉遠東科技顧問股份有限公司,114臺北市內湖區基湖路32號6樓,306976.841,2774849.167
54331127,台灣紅白電訊股份有限公司,114臺北市內湖區洲子街77號7樓之1,307674.484,2774786.994
80181622,世凰有限公司,114臺北市內湖區內湖路1段388號7樓之2,307745.985,2774849.56
80183852,伯澤有限公司,114臺北市內湖區內湖路1段322號8樓,307488.801,2774940.974
80186387,古早傳說股份有限公司,114臺北市內湖區民權東路6段13之19號13之20號,308501.112,2773367.524
80189814,摩根聯邦資產管理股份有限公司,114臺北市內湖區瑞光路405號15樓,307674.06,2774552.914
80190782,宸鴻光電科技股份有限公司,114臺北市內湖區民權東路6段13之18號6樓,308495.062,2773364.379
80192249,優軟科技股份有限公司,114臺北市內湖區瑞光路66巷23號3樓,308678.055,2773661.246
80197808,邦本生技有限公司,114臺北市內湖區瑞光路607號4樓,307180.288,2774778.7
80198074,信維生物科技股份有限公司,114臺北市內湖區行忠路57號5樓,308259.019,2773164.323
80198953,新凱汽車股份有限公司,114臺北市內湖區民權東路6段17號,308575.859,2773399.997
80199313,蓮欣股份有限公司,114臺北市內湖區基湖路35巷13號3樓,307053.812,2774731.027
80200846,達芬尼斯國際股份有限公司,114臺北市內湖區瑞湖街7號3樓,308172.395,2774193.411
80203301,儀衡工程技術顧問股份有限公司,114臺北市內湖區瑞光路210號8樓,308138.717,2774230.864
80203581,吳念真企劃製作有限公司,114臺北市內湖區堤頂大道2段407巷20弄35號3樓,306778.955,2774941.57
80205080,磐石保險經紀人股份有限公司,114臺北市內湖區舊宗路2段169號4樓,308007.002,2773762.634
80205618,唯謙國際有限公司,114臺北市內湖區瑞光路583巷22號3樓,307311.055,2774816.801
80238907,凱威科技股份有限公司,114臺北市內湖區瑞光路258巷51號3樓,307971.162,2774183.963
80240283,鎬聖國際股份有限公司,114臺北市內湖區堤頂大道2段301號9樓之1,306984.949,2774624.575
80262552,佰森投資股份有限公司,114臺北市內湖區民權東路6段23號4樓之2,308791.892,2773499.553
80268471,聯新生物科技股份有限公司,114臺北市內湖區洲子街52號3樓,307815.966,2774662.027
80270119,老貝売股份有限公司,114臺北市內湖區行忠路55號1樓,308247.219,2773158.069
80270928,慈佑生命事業有限公司,114臺北市內湖區瑞湖街199號2樓,308176.92,2773400.769
80271898,天恩科技有限公司,114臺北市內湖區內湖路1段92號7樓之1,306790.244,2775126.826
80272897,航貿網路股份有限公司,114臺北市內湖區洲子街70號2樓之1,307695.368,2774712.345
80273072,增鴻科技國際股份有限公司,114臺北市內湖區瑞光路583巷26號6樓之1,307318.075,2774830.08
80274044,冠威開發皮鞋有限公司,114臺北市內湖區舊宗路2段121巷23號2樓,308103.742,2773570.391
80274298,拓亞物流股份有限公司,114臺北市內湖區堤頂大道2段301號6樓,306984.949,2774624.575
80275938,創丞股份有限公司,114臺北市內湖區民權東路6段15巷16號2樓之1,308398.855,2773450.595
80276205,愛知達國際有限公司,114臺北市內湖區瑞光路192號3樓之3,308222.119,2774179.017
80277008,源資先進科技股份有限公司,114臺北市內湖區瑞湖街103號2樓之3,308132.593,2773949.864
80277339,雅砌音樂有限公司,114臺北市內湖區瑞光路583巷30號7樓,307325.54,2774844.196
80281559,亞企食材科技股份有限公司,114臺北市內湖區洲子街70號8樓,307695.368,2774712.345
80178746,寶路開發建設股份有限公司,114臺北市內湖區瑞光路26巷36弄8號5樓,308668.513,2773585.793
80179409,遠碩實業有限公司,114臺北市內湖區瑞光路580號3樓,307142.414,2774764.881
89442802,威仕德電子股份有限公司,114臺北市內湖區堤頂大道2段15號7樓之1,307698.624,2774272.346
89443871,坤巨資訊股份有限公司,114臺北市內湖區基湖路35巷2弄9號3樓、4樓,307045.169,2774679.911
89444180,圻隆實業股份有限公司,114臺北市內湖區瑞光路208號10樓,308142.811,2774226.373
89450979,高靖文具有限公司,114臺北市內湖區民權東路6段15巷16號,308398.855,2773450.595
89454742,卓銳股份有限公司,114臺北市內湖區瑞光路318號11樓之1,307869.301,2774398.775
89455382,聖得福建設開發股份有限公司,114臺北市內湖區堤頂大道2段285號12樓,307049.212,2774599.006
89459850,捷和力設計顧問有限公司,114臺北市內湖區瑞光路582號9樓之1,307133.025,2774769.564
89460478,奎達實業股份有限公司,114臺北市內湖區內湖路1段314號4樓,307426.095,2774907.769
89464018,寶衡股份有限公司,114臺北市內湖區瑞湖街58號12樓之1,308054.881,2774122.884
89465092,欣葳有限公司,114臺北市內湖區港墘路200號6樓之4,307941.335,2774316.023
89466326,匯安特實業股份有限公司,114臺北市內湖區瑞光路66巷25號4樓,308673.792,2773656.918
89471566,其均投資有限公司,114臺北市內湖區內湖路1段120巷15弄8號3樓,306805.184,2774954.767
89481678,豐華音樂經紀股份有限公司,114臺北市內湖區洲子街79之1號10樓,307656.229,2774792.754
89483649,花鈿服飾有限公司,114臺北市內湖區港墘路221巷35號,307978.063,2774074.629
89484318,昶安科技有限公司,114臺北市內湖區瑞光路443號6樓,307596.093,2774636.485
89484513,正湘股份有限公司,114臺北市內湖區堤頂大道2段497號5樓之5,306677.595,2775071.327
89485148,八大太陽電視股份有限公司,114臺北市內湖區瑞光路455號10樓,307541.676,2774605.985
89486630,豐華唱片股份有限公司,114臺北市內湖區瑞光路298號7樓,307965.945,2774361.811
89522832,聯邦建築經理股份有限公司,114臺北市內湖區瑞光路405號15樓,307674.06,2774552.914
89550029,遊戲橘子數位科技股份有限公司,114臺北市內湖區瑞湖街111號,308153.502,2773859.495
89588637,瑋忠科技企業股份有限公司,114臺北市內湖區民權東路6段13之23號3樓,308525.77,2773380.344
89591921,宙盟資訊股份有限公司,114臺北市內湖區舊宗路2段181巷6號1樓,307996.303,2773836.071
89593913,捷美通運有限公司,114臺北市內湖區瑞光路302號5樓之1,307932.41,2774373.396
89594814,玄鋒實業有限公司,114臺北市內湖區內湖路1段316號7樓之1,307441.308,2774942.165
89595047,風車圖書出版有限公司,114臺北市內湖區瑞光路258巷2號5樓之4,308051.827,2774219.522
89595709,嘉旺股份有限公司,114臺北市內湖區瑞光路407號10樓,307635.758,2774566.695
89596658,千峮國際有限公司,114臺北市內湖區洲子街48號3樓,307833.167,2774655.058
89605827,西希國際有限公司,114臺北市內湖區洲子街88號,307626.043,2774702.451
89606776,禾竹食品有限公司,114臺北市內湖區瑞光路110號4樓,308593.496,2773875.13
89609133,眾家興業股份有限公司,114臺北市內湖區瑞光路513巷26號5樓之1,307474.238,2774727.762
89613636,弘憶國際股份有限公司,114臺北市內湖區瑞光路188巷51號4樓,308125.072,2774078.526
89616958,珒聿投資股份有限公司,114臺北市內湖區基湖路35巷22號10樓,307162.508,2774658.518
13089344,台灣維克法蘭斯股份有限公司,114臺北市內湖區基湖路35巷13號8樓,307053.812,2774731.027
13089409,創造力國際事業有限公司,114臺北市內湖區瑞光路550號10樓,307209.086,2774726.113
13090095,永磐資訊股份有限公司,114臺北市內湖區瑞光路478巷18弄22號3樓,307328.41,2774588.524
13092447,台灣移動通訊網路股份有限公司,114臺北市內湖區內湖路1段66號5樓,306720.973,2775162.599
13092501,健伸科技股份有限公司,114臺北市內湖區洲子街79之1號4樓,307656.229,2774792.754
13092925,慶揚資訊股份有限公司,114臺北市內湖區內湖路1段318號10樓,307468.164,2774947.854
13094472,睦立有限公司,114臺北市內湖區洲子街150號8樓,307271.9,2774892.806
13096231,奇緯光電股份有限公司,114臺北市內湖區基湖路35巷11號9樓,307036.758,2774737.779
13096366,台灣雙人股份有限公司,114臺北市內湖區洲子街73號1樓,307677.685,2774744.093
13096513,形砌室內裝修設計工程有限公司,114臺北市內湖區洲子街46號5樓,307823.651,2774629.894
13098667,麒睿企業有限公司,114臺北市內湖區瑞光路8號4樓之1,308854.009,2773599.75
13103182,和順發有限公司,114臺北市內湖區內湖路1段92號3樓之1,306790.244,2775126.826
13103704,子暘貿易有限公司,114臺北市內湖區洲子街183號3樓,307221.248,2774925.634
13104133,威巨科技股份有限公司,114臺北市內湖區瑞光路478巷18弄30號8樓,307278.456,2774608.631
13107672,大聯大電子股份有限公司,114臺北市內湖區堤頂大道2段489號8樓,306685.173,2775046.694
13108671,鑫眾有限公司,114臺北市內湖區瑞光路258巷53號4樓,307958.721,2774169.015
13108807,創維企業有限公司,114臺北市內湖區基湖路35巷51號6樓之1,307167.98,2774684.307
13108948,盈喬科技有限公司,114臺北市內湖區瑞湖街193號2樓,308172.477,2773441.94
13109995,寶路開發股份有限公司,114臺北市內湖區瑞光路26巷36弄8號5樓,308668.513,2773585.793
13110141,羅光股份有限公司,114臺北市內湖區瑞光路100號4樓,308654.155,2773808.59
13110521,沃克影像科技有限公司,114臺北市內湖區民權東路6段23號3樓,308791.892,2773499.553
13112295,霳昇科技股份有限公司,114臺北市內湖區瑞光路411號6樓,307641.666,2774578.978
13112339,捷博投資股份有限公司,114臺北市內湖區洲子街88號7樓之1,307626.043,2774702.451
13112746,惠聚整合行銷股份有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之1,307407.764,2774751.446
13113203,威詠企業有限公司,114臺北市內湖區瑞光路580號7樓,307142.414,2774764.881
13114456,廣紘科技有限公司,114臺北市內湖區瑞光路513巷28號3樓,307479.219,2774738.161
13117897,風火輪國際事業有限公司,114臺北市內湖區陽光街345巷5號5樓之1,308326.198,2773924.459
13119001,維用國際股份有限公司,114臺北市內湖區瑞光路26巷36弄6號6樓,308691.278,2773572.923
13119776,康馳菸酒貿易股份有限公司,114臺北市內湖區堤頂大道2段295號7樓,307020.509,2774611.978
13120416,怡坊食品有限公司,114臺北市內湖區瑞光路584號,307121.48,2774775.322
13124222,新竑亮實業股份有限公司,114臺北市內湖區內湖路1段512號3樓,307887.406,2774803.644
13124715,嘉邦投資股份有限公司,114臺北市內湖區瑞光路206號5樓,308147.874,2774220.819
13124975,崇碁科技股份有限公司,114臺北市內湖區堤頂大道2段415號9樓,306780.011,2774838.069
23442295,春地實業股份有限公司,114臺北市內湖區內湖路1段512號3樓,307887.406,2774803.644
23443294,登盛企業股份有限公司,114臺北市內湖區港墘路189號9樓,307984.952,2774296.415
23444527,麥克隊友股份有限公司,114臺北市內湖區陽光街321巷60號,308220.044,2773843.857
23445785,福訊國際股份有限公司,114臺北市內湖區瑞光路66巷29號5樓之1,308675.749,2773625.86
23448946,俊富科技有限公司,114臺北市內湖區瑞光路66巷27號1樓,308685.913,2773643.541
23449614,台灣利豐股份有限公司,114臺北市內湖區瑞光路70號3樓,308689.832,2773764.884
23461546,全珈貿易股份有限公司,114臺北市內湖區瑞光路606號8樓,307083.311,2774790.744
23469006,新元資訊股份有限公司,114臺北市內湖區瑞光路258巷2號6樓之4,308051.827,2774219.522
23526610,台灣默克股份有限公司,114臺北市內湖區堤頂大道2段89號6樓,307672.167,2774319.701
23528103,敦南科技股份有限公司,114臺北市內湖區瑞光路392號4樓,307627.173,2774516.717
23529010,協技科技股份有限公司,114臺北市內湖區堤頂大道2段301號8樓之1,306984.949,2774624.575
23533871,恆燿實業股份有限公司,114臺北市內湖區瑞光路618號5樓,307038.485,2774816.023
23569271,輪廣電腦股份有限公司,114臺北市內湖區民權東路6段16-2號2樓,308249.337,2773228.87
23591745,浤邦企業有限公司,114臺北市內湖區瑞光路316巷56號6樓,307824.85,2774302.479
23592012,喬美園藝企業有限公司,114臺北市內湖區瑞光路66巷29號4樓之1,308675.749,2773625.86
23597868,精傑科技股份有限公司,114臺北市內湖區民權東路6段23號5樓之1,308791.892,2773499.553
23598830,運捷起重股份有限公司,114臺北市內湖區瑞光路26巷20弄25號1樓,308717.835,2773637.401
23599747,誠光廣播器材有限公司,114臺北市內湖區洲子街181號5樓,307244.531,2774922.986
23602004,詠展國際有限公司,114臺北市內湖區陽光街351號5樓之5,308251.541,2773990.841
23612447,碩擇實業股份有限公司,114臺北市內湖區瑞光路258巷2號6樓之1,308051.827,2774219.522
23616598,日比美股份有限公司,114臺北市內湖區洲子街79號3樓之1,307648.437,2774778.146
23616921,盛浩企業有限公司,114臺北市內湖區洲子街108號3樓,307481.433,2774801.621
23621614,崇越科技股份有限公司,114臺北市內湖區堤頂大道2段483號6樓,306699.167,2775012.664
23622424,佳美檢驗科技股份有限公司,114臺北市內湖區瑞光路302號9樓,307932.41,2774373.396
23622655,力高運通有限公司,114臺北市內湖區瑞湖街103號5樓之2,308132.593,2773949.864
23624204,新晟科技股份有限公司,114臺北市內湖區民權東路6段15巷23號3樓,308374.298,2773486.132
23625132,三暉圖書發行有限公司,114臺北市內湖區瑞光路258巷2號5樓之4,308051.827,2774219.522
23626441,富達科技有限公司,114臺北市內湖區港墘路200號6樓,307941.335,2774316.023
23627069,維多利亞皮鞋有限公司,114臺北市內湖區舊宗路2段121巷25號3樓,308113.69,2773568.485
23628454,三采文化股份有限公司,114臺北市內湖區瑞光路513巷33號8樓,307518.341,2774744.659
23629073,威祺國際有限公司,114臺北市內湖區瑞光路2號4樓之2,308880.455,2773571.622
23630108,開平企業股份有限公司,114臺北市內湖區瑞光路513巷28號5樓,307479.219,2774738.161
23683646,傑氏電腦資訊股份有限公司,114臺北市內湖區內湖路1段120巷15弄8號2樓,306805.184,2774954.767
24975706,台北旅人管理顧問有限公司,114臺北市內湖區瑞光路188巷52號7樓,308180.454,2774046.34
24976043,盛亞顧問股份有限公司,114臺北市內湖區洲子街79之1號6樓之1,307656.229,2774792.754
24976212,高立電子有限公司,114臺北市內湖區陽光街345巷5號8樓,308326.198,2773924.459
24976281,波森網通國際有限公司,114臺北市內湖區洲子街112號7樓,307460.954,2774810.622
24976846,晶衍有限公司,114臺北市內湖區內湖路1段250號12樓,307168.544,2774975.64
24976992,安全雲科技有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
24977872,宏益科技服務股份有限公司,114臺北市內湖區陽光街321巷26號2樓之10,308371.606,2773917.507
25038572,漢亞投資股份有限公司,114臺北市內湖區基湖路1號12樓,307051.388,2774944.207
25058909,遊戲派對數位股份有限公司,114臺北市內湖區瑞湖街111號,308153.502,2773859.495
25101498,吉時娛樂股份有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
25101764,戌富股份有限公司,114臺北市內湖區堤頂大道2段15號4樓之2,307698.624,2774272.346
25101933,彤彤國際貿易股份有限公司,114臺北市內湖區瑞光路8號3樓之1,308854.009,2773599.75
25102546,永茂藥業股份有限公司,114臺北市內湖區瑞光路358巷32號3樓,307713.421,2774388.705
25103539,金寶隆國際有限公司,114臺北市內湖區內湖路1段512號1樓,307887.406,2774803.644
25104024,元壬國際有限公司,114臺北市內湖區洲子街86號,307630.013,2774712.24
25104397,御揚實業股份有限公司,114臺北市內湖區港墘路183號11樓,308001.126,2774317.897
25105240,赫比科技有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
25105332,宏寶投資股份有限公司,114臺北市內湖區內湖路1段120巷8號,306784.511,2775073.286
25105494,覺旅股份有限公司,114臺北市內湖區瑞光路583巷26號,307318.075,2774830.08
25106698,寶亞建設股份有限公司,114臺北市內湖區民權東路6段15巷23號2樓之1,308374.298,2773486.132
25107079,洪師父食品有限公司,114臺北市內湖區瑞湖街80號1樓,308104.696,2773939.183
25107768,天宇國際事業有限公司,114臺北市內湖區洲子街72號3樓,307705.781,2774681.591
25110172,鈞賀國際有限公司,114臺北市內湖區民權東路6段11巷41之1號5樓,308218.573,2773413.932
25110428,鼎鑫國際興業股份有限公司,114臺北市內湖區洲子街80號7樓之1,307670.095,2774689.682
25110953,科美宜科股份有限公司,114臺北市內湖區瑞光路76巷69號4樓,308510.718,2773650.007
25111186,騰鍵有限公司,114臺北市內湖區堤頂大道2段477號8樓之1,306714.499,2774967.7
25112657,進洲投資股份有限公司,114臺北市內湖區堤頂大道2段497號4樓,306677.595,2775071.327
25112684,生寶水族有限公司,114臺北市內湖區行忠路27號6樓,308129.122,2773141.514
25112988,聯勤公關顧問股份有限公司,114臺北市內湖區陽光街321巷56號5樓之1,308299.15,2773836.044
25113213,瑞宏新技股份有限公司,114臺北市內湖區瑞光路581號,307295.158,2774731.743
25113826,睿愷有限公司,114臺北市內湖區民權東路6段15巷40號4樓,308276.895,2773492.617
25115155,頂科光電股份有限公司,114臺北市內湖區瑞光路358巷38弄36號8樓之1,307796.479,2774311.722
25115351,創晟開發股份有限公司,114臺北市內湖區內湖路1段66號6樓,306720.973,2775162.599
25115465,台灣郡是股份有限公司,114臺北市內湖區瑞光路258巷33號3樓,308006.214,2774221.683
28681442,鵬泰顧問有限公司,114臺北市內湖區陽光街292號2樓,308047.529,2773965.424
28681597,綠馳網通股份有限公司,114臺北市內湖區瑞光路583巷21號6樓,307279.752,2774824.037
28682168,蓋思整合行銷有限公司,114臺北市內湖區基湖路10巷52號5樓,306842.817,2774995.479
